"Toon_idx";"Toon_name";"Toon_category";"Toon_link";"Toon_update";"Toon_newupdate";"Toon_exist";"Toon_imagelink";"Toon_platform";"Toon_likes"
874;"풍운객잔";"#액션#무협";"https://webtoon.kakao.com/content/풍운객잔/2640";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2640/sharing/2x/74884bea-bf80-4d4a-ac40-e5ece4a03eec.jpg";3;0
875;"토끼와 흑표범의 공생관계";"#로맨스 판타지";"https://webtoon.kakao.com/content/토끼와 흑표범의 공생관계/2567";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2567/sharing/2x/85c4a480-d375-4c2a-bc87-ce0d9d3e1314.jpg";3;0
876;"이봐요, 아기 공작님 누나만 믿어!";"#로맨스 판타지";"https://webtoon.kakao.com/content/이봐요, 아기 공작님 누나만 믿어!/2878";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2878/sharing/2x/f513fc57-272c-470f-a821-65fcbcff703f.jpg";3;0
877;"깨는 연애";"#로맨스";"https://webtoon.kakao.com/content/깨는 연애/3679";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3679/sharing/2x/8cfd0a2f-ec25-48e9-85e3-df1c0cfef395.jpg";3;0
878;"공포게임 메이드로 살아남기";"#로맨스 판타지";"https://webtoon.kakao.com/content/공포게임 메이드로 살아남기/3654";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3654/sharing/2x/16f55054-9156-479d-9b84-c58b4ca262e4.jpg";3;0
879;"샤크";"#액션#무협";"https://webtoon.kakao.com/content/샤크/2308";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2308/sharing/2x/d630b11e-d620-43be-b079-c3a6e98f6eae.jpg";3;0
880;"환생의 정석";"#판타지 드라마";"https://webtoon.kakao.com/content/환생의 정석/3019";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3019/sharing/2x/bfe6b549-8a52-41a5-a63c-0739793de3e5.jpg";3;0
881;"정령왕 엘퀴네스";"#판타지 드라마";"https://webtoon.kakao.com/content/정령왕 엘퀴네스/2309";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2309/sharing/2x/33a0b9f7-942a-4157-8b80-1acdd4316178.jpg";3;0
882;"레이디 베이비";"#로맨스 판타지";"https://webtoon.kakao.com/content/레이디 베이비/2783";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2783/sharing/2x/a2a87188-fca7-408f-9c23-7c55ece82c37.jpg";3;0
883;"회귀 경찰의 리셋 라이프";"#판타지 드라마";"https://webtoon.kakao.com/content/회귀 경찰의 리셋 라이프/3284";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3284/sharing/2x/07918b44-8812-47c2-9cbc-157805dc83ca.jpg";3;0
884;"접근 불가 레이디";"#로맨스 판타지";"https://webtoon.kakao.com/content/접근 불가 레이디/2497";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2497/sharing/2x/6f1c8df3-d4e0-4b19-a287-ea3cad98723e.jpg";3;0
885;"악당 남편과 이혼하려는데, 아이가 생겼다";"#로맨스 판타지";"https://webtoon.kakao.com/content/악당 남편과 이혼하려는데, 아이가 생겼다/3437";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3437/sharing/2x/b3aaf5a0-6b3c-4cf5-8a61-dd10a9b17538.jpg";3;0
886;"악녀의 맞선남이 너무 완벽하다";"#로맨스 판타지";"https://webtoon.kakao.com/content/악녀의 맞선남이 너무 완벽하다/3652";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3652/sharing/2x/8f357374-d032-4250-9791-845c40fc65d6.jpg";3;0
887;"망나니의 누님이시다";"#로맨스 판타지";"https://webtoon.kakao.com/content/망나니의 누님이시다/3434";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3434/sharing/2x/19e8581a-8ffa-49ed-b503-96f95748b141.jpg";3;0
888;"귀짤 로맨스";"#로맨스";"https://webtoon.kakao.com/content/귀짤 로맨스/3371";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3371/sharing/2x/50368f14-d063-42d2-a147-500422a86cda.jpg";3;0
889;"테이밍 마스터";"#학원#판타지";"https://webtoon.kakao.com/content/테이밍 마스터/2433";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2433/sharing/2x/9516f26f-164e-4c9c-9dcb-6a70624fccee.jpg";3;0
890;"이그레트";"#학원#판타지";"https://webtoon.kakao.com/content/이그레트/2502";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2502/sharing/2x/aa32b35e-a5d6-4e6b-bf36-6407031f2e84.jpg";3;0
891;"데이지-공작의 혼약자가 되는 법";"#로맨스 판타지";"https://webtoon.kakao.com/content/데이지-공작의 혼약자가 되는 법/2632";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2632/sharing/2x/b53262c1-3f8b-460a-bb3c-dfd2eda05bd2.jpg";3;0
892;"킹더랜드";"#로맨스";"https://webtoon.kakao.com/content/킹더랜드/3547";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3547/sharing/2x/cdea49c6-5378-4cc5-b789-1ffec0246bbc.jpg";3;0
893;"랭킹 1위를 영혼까지 털어버림";"#판타지 드라마";"https://webtoon.kakao.com/content/랭킹 1위를 영혼까지 털어버림/3189";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3189/sharing/2x/49648520-a62c-47ac-a7d6-40d2b9d39e41.jpg";3;0
894;"취준진담";"#드라마";"https://webtoon.kakao.com/content/취준진담/3180";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3180/sharing/2x/0595187f-8b50-409f-954c-e8c01ec3cf09.jpg";3;0
895;"세계관 최강자들이 내게 집착한다";"#로맨스 판타지";"https://webtoon.kakao.com/content/세계관 최강자들이 내게 집착한다/3261";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3261/sharing/2x/4694a5d4-b664-4db2-ac3f-5b21acfce5cf.jpg";3;0
896;" 무공으로 레벨업하는 마왕님";"#학원#판타지";"https://webtoon.kakao.com/content/ 무공으로 레벨업하는 마왕님/3090";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3090/sharing/2x/0d53521c-e1e1-4d9b-8b20-3f528a9e9ae5.jpg";3;0
897;"여자인 걸 왜 모르지?";"#로맨스";"https://webtoon.kakao.com/content/여자인 걸 왜 모르지?/3185";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3185/sharing/2x/3dd68a69-3993-475d-b8e7-4935bacd9e8c.jpg";3;0
898;"폐하, 또 죽이진 말아주세요";"#로맨스 판타지";"https://webtoon.kakao.com/content/폐하, 또 죽이진 말아주세요/2428";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2428/sharing/2x/27454fcd-d41d-4db4-a29b-9b4df031b243.jpg";3;0
899;"용사 동생은 아카데미 고인물";"#학원#판타지";"https://webtoon.kakao.com/content/용사 동생은 아카데미 고인물/3342";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3342/sharing/2x/00719cb2-3936-40c6-81c8-6af58d456068.jpg";3;0
900;"가깝다고 생각하면 가까운";"#드라마";"https://webtoon.kakao.com/content/가깝다고 생각하면 가까운/3295";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3295/sharing/2x/440800f6-a89d-4469-9919-54f976d8abff.jpg";3;0
901;"망겜 속에 갇혔다";"#로맨스 판타지";"https://webtoon.kakao.com/content/망겜 속에 갇혔다/3640";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3640/sharing/2x/cdc93397-b659-4148-9470-5ec9ba066de9.jpg";3;0
902;"배우수업";"#로맨스";"https://webtoon.kakao.com/content/배우수업/3101";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3101/sharing/2x/ea4cf004-284a-4bc3-8efc-1d81a573409f.jpg";3;0
903;"쪽쪽이를 주세요";"#로맨스 판타지";"https://webtoon.kakao.com/content/쪽쪽이를 주세요/2816";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2816/sharing/2x/2a02bb47-1c9c-46d8-aaf7-10c2d9ab4fc9.jpg";3;0
904;"여주의 첫사랑을 빼앗아 버렸다";"#로맨스 판타지";"https://webtoon.kakao.com/content/여주의 첫사랑을 빼앗아 버렸다/3664";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3664/sharing/2x/e2cb5ad8-550e-40c9-9483-f244b1ec74ae.jpg";3;0
905;"나락";"#드라마";"https://webtoon.kakao.com/content/나락/2988";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2988/sharing/2x/32b6d72e-cd50-4601-ba33-cb6d0183a58a.jpg";3;0
906;"쓰레기장 속 황녀님";"#로맨스 판타지";"https://webtoon.kakao.com/content/쓰레기장 속 황녀님/2397";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2397/sharing/2x/baad6ee5-04eb-4e3b-a056-4049bd5d0a08.jpg";3;0
907;"부기영화";"#코믹#일상";"https://webtoon.kakao.com/content/부기영화/2343";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2343/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
908;"로열 메리지";"#로맨스 판타지";"https://webtoon.kakao.com/content/로열 메리지/2952";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2952/sharing/2x/8c6d0c71-73da-478e-bbe0-14db912f78da.jpg";3;0
909;"오늘부터 플레이어";"#액션#무협";"https://webtoon.kakao.com/content/오늘부터 플레이어/2757";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2757/sharing/2x/b911f588-2aac-4fe5-80a3-054bf4418cc9.jpg";3;0
910;"아기 건물주는 이만 은퇴합니다";"#로맨스 판타지";"https://webtoon.kakao.com/content/아기 건물주는 이만 은퇴합니다/2904";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2904/sharing/2x/ed0b6eee-109a-4dd2-abab-006e86e7232d.jpg";3;0
911;"사적취향";"#로맨스";"https://webtoon.kakao.com/content/사적취향/3068";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3068/sharing/2x/3805a6e9-decc-4ba0-bab4-f113f192f5a5.jpg";3;0
912;"집착 시종으로 살아남기";"#로맨스 판타지";"https://webtoon.kakao.com/content/집착 시종으로 살아남기/3594";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3594/sharing/2x/88245e97-b86c-4436-81b0-495823459ac5.jpg";3;0
913;"열애의 품격";"#로맨스";"https://webtoon.kakao.com/content/열애의 품격/3248";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3248/sharing/2x/d5caecd1-2ac3-4ed5-b717-54f921ed30b5.jpg";3;0
914;"스킬빨로 레벨업";"#학원#판타지";"https://webtoon.kakao.com/content/스킬빨로 레벨업/3540";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3540/sharing/2x/948f4315-0f5e-4abc-83d9-2d1192d3e73e.jpg";3;0
915;"악당의 소중한 따님";"#로맨스 판타지";"https://webtoon.kakao.com/content/악당의 소중한 따님/3449";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3449/sharing/2x/4f32f877-e4e3-465b-a16f-10343b95ad7c.jpg";3;0
916;"난 할 수 있어";"#드라마";"https://webtoon.kakao.com/content/난 할 수 있어/3677";0;1;1;"";3;0
917;"기부림";"#액션#무협";"https://webtoon.kakao.com/content/기부림/3689";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3689/sharing/2x/80658ea3-160c-4ba8-a692-237912fe6b96.jpg";3;0
918;"나 홀로 무공";"#판타지 드라마";"https://webtoon.kakao.com/content/나 홀로 무공/3402";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3402/sharing/2x/f3dc9436-64d1-448a-9a60-bf7670776e8f.jpg";3;0
919;"악당 대공님의 귀하디귀한 여동생";"#로맨스 판타지";"https://webtoon.kakao.com/content/악당 대공님의 귀하디귀한 여동생/2465";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2465/sharing/2x/63c26a0e-6a55-4c64-bd86-da33b5aaae33.jpg";3;0
920;"꽃에게 복종하세요";"#로맨스 판타지";"https://webtoon.kakao.com/content/꽃에게 복종하세요/3440";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3440/sharing/2x/4be7fb91-5ca4-4115-bf91-62b37e6ea7ed.jpg";3;0
921;"한겨울은 답이 없다";"#로맨스";"https://webtoon.kakao.com/content/한겨울은 답이 없다/3230";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3230/sharing/2x/c8833af4-f8c1-4960-8ffc-a95b39e67bcc.jpg";3;0
922;"극락왕생";"#판타지 드라마";"https://webtoon.kakao.com/content/극락왕생/2680";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2680/sharing/2x/402c05f8-69ef-44ce-b755-e30b81904c8a.jpg";3;0
923;"벼락 맞을 인간들";"#드라마";"https://webtoon.kakao.com/content/벼락 맞을 인간들/3022";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3022/sharing/2x/728c785c-a931-4e99-b8c8-2e8fe90bd338.jpg";3;0
924;"괴물 황녀님";"#로맨스 판타지";"https://webtoon.kakao.com/content/괴물 황녀님/3392";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3392/sharing/2x/7a80a800-0aae-48ca-b814-1855599569a8.jpg";3;0
925;"검신";"#액션#무협";"https://webtoon.kakao.com/content/검신/3436";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3436/sharing/2x/d6663c96-0072-441b-b24d-fd1fd89ac353.jpg";3;0
926;"조무래기 공작가의 깡패 아기님";"#로맨스 판타지";"https://webtoon.kakao.com/content/조무래기 공작가의 깡패 아기님/3614";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3614/sharing/2x/a2f70c57-0314-4f1b-86e5-148adec0c32c.jpg";3;0
927;"강약약강 아싸 생존기";"#드라마";"https://webtoon.kakao.com/content/강약약강 아싸 생존기/3354";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3354/sharing/2x/b5b8a7c3-fd12-4893-a06b-3cefe27d74be.jpg";3;0
928;"달빛 도서관";"#로맨스 판타지";"https://webtoon.kakao.com/content/달빛 도서관/3490";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3490/sharing/2x/828f1324-29fe-4873-9eec-6951cf7f1ed9.jpg";3;0
929;"폭군의 신경안정제";"#로맨스 판타지";"https://webtoon.kakao.com/content/폭군의 신경안정제/2877";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2877/sharing/2x/8db7ce17-b052-45b9-90b1-edd45cedcb84.jpg";3;0
930;"여주를 믿지 마세요";"#로맨스 판타지";"https://webtoon.kakao.com/content/여주를 믿지 마세요/3596";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3596/sharing/2x/e1175304-b6d8-414f-a545-d4b6480be651.jpg";3;0
931;"빙상매화";"#액션#무협";"https://webtoon.kakao.com/content/빙상매화/3363";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3363/sharing/2x/ae5f763a-9e10-417b-9f81-e2f4f20c79e5.jpg";3;0
932;"목표는 자수성가입니다";"#로맨스 판타지";"https://webtoon.kakao.com/content/목표는 자수성가입니다/2900";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2900/sharing/2x/f541309c-daa9-4126-86db-2b9ecbbbaa01.jpg";3;0
933;"누가 우리 오빠들 좀 말려 주세요";"#로맨스 판타지";"https://webtoon.kakao.com/content/누가 우리 오빠들 좀 말려 주세요/3231";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3231/sharing/2x/5ff52d90-39dc-44a0-943c-fb81b081635b.jpg";3;0
934;"샤먼";"#판타지 드라마";"https://webtoon.kakao.com/content/샤먼/2703";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2703/sharing/2x/96f60b4b-ece0-4550-907b-991af6166428.jpg";3;0
935;"복수를 후원해 주세요";"#로맨스 판타지";"https://webtoon.kakao.com/content/복수를 후원해 주세요/3324";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3324/sharing/2x/9af33305-1631-4f33-b3fd-29a23a4b114a.jpg";3;0
936;"키스만으론 부족해 ";"#로맨스";"https://webtoon.kakao.com/content/키스만으론 부족해 /3065";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3065/sharing/2x/d53f748f-d5c7-4653-85f2-50c0bba41d26.jpg";3;0
937;"실패한 인생을 사는 데 성공했습니다";"#드라마";"https://webtoon.kakao.com/content/실패한 인생을 사는 데 성공했습니다/3452";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3452/sharing/2x/b4016bca-58c1-4869-9700-e89880feaf7b.jpg";3;0
938;"만년 소년";"#로맨스";"https://webtoon.kakao.com/content/만년 소년/3579";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3579/sharing/2x/882ab7aa-1061-4571-9150-70bf0fc2ca1d.jpg";3;0
939;"잃고 나서야 깨달았다";"#로맨스 판타지";"https://webtoon.kakao.com/content/잃고 나서야 깨달았다/3059";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3059/sharing/2x/8a031530-e422-4dfb-9e5c-fb4c68e8dd87.jpg";3;0
940;"주말엔 야구할래";"#코믹#일상";"https://webtoon.kakao.com/content/주말엔 야구할래/3413";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3413/sharing/2x/c8ebcb1b-1d28-4f49-91b3-b6aecae2df4e.jpg";3;0
941;"황녀가 깽판 침";"#로맨스 판타지";"https://webtoon.kakao.com/content/황녀가 깽판 침/3626";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3626/sharing/2x/4e845183-45ef-4065-9b29-f4abeec5e553.jpg";3;0
942;"[단편] NCT: Dream Contact";"#판타지 드라마";"https://webtoon.kakao.com/content/[단편] NCT: Dream Contact/3681";0;1;1;"https://kr-a.kakaopagecdn.com/P/C/3681/sharing/2x/87a2051a-757c-42cd-986e-1c1abe7c1d41.jpg";3;0
943;"초월급 엑스트라의 공략집";"#학원#판타지";"https://webtoon.kakao.com/content/초월급 엑스트라의 공략집/3225";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3225/sharing/2x/8326a01d-89c4-4e0f-a203-57daab2d1768.jpg";3;0
944;"완벽한 그를 피하는 이유";"#로맨스 판타지";"https://webtoon.kakao.com/content/완벽한 그를 피하는 이유/3645";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3645/sharing/2x/ea2ec3e3-ff81-4949-8b44-7d374746f661.jpg";3;0
945;"나 혼자 소설 속 망나니";"#학원#판타지";"https://webtoon.kakao.com/content/나 혼자 소설 속 망나니/2409";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2409/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
946;"권력학생";"#학원#판타지";"https://webtoon.kakao.com/content/권력학생/3265";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3265/sharing/2x/fda3e7b7-7b90-4b60-8ed6-7aa970441d43.jpg";3;0
947;"황녀님의 인형가게";"#로맨스 판타지";"https://webtoon.kakao.com/content/황녀님의 인형가게/2552";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2552/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
948;"시급 연애";"#드라마";"https://webtoon.kakao.com/content/시급 연애/3079";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3079/sharing/2x/966ce7c9-45f3-41fe-bdad-a481166159ce.jpg";3;0
949;"겜잘알";"#판타지 드라마";"https://webtoon.kakao.com/content/겜잘알/3512";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3512/sharing/2x/9c7ac0d9-58ea-48f8-837e-979509027c98.jpg";3;0
950;"겨울의 글쓰기";"#드라마";"https://webtoon.kakao.com/content/겨울의 글쓰기/3362";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3362/sharing/2x/17508b34-4d69-4a16-96d5-6b7a53387d0e.jpg";3;0
951;"31번째 말은 게임판을 뒤엎는다";"#학원#판타지";"https://webtoon.kakao.com/content/31번째 말은 게임판을 뒤엎는다/3603";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3603/sharing/2x/d206ea05-d628-4043-a238-b3a96e979682.jpg";3;0
952;"악당의 누나는 오늘도 고통받고";"#로맨스 판타지";"https://webtoon.kakao.com/content/악당의 누나는 오늘도 고통받고/2923";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2923/sharing/2x/ebea74b8-a86b-4d25-89d8-f2b3f50e9ee9.jpg";3;0
953;"내 남편이 너무 귀여워서 곤란하다";"#로맨스 판타지";"https://webtoon.kakao.com/content/내 남편이 너무 귀여워서 곤란하다/2620";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2620/sharing/2x/b44f725b-53ee-4280-b995-a7dcb072b4b7.jpg";3;0
954;"엔딩메이커";"#액션#무협";"https://webtoon.kakao.com/content/엔딩메이커/2950";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2950/sharing/2x/083c66d8-2bbc-447a-bfdd-c363f310f39e.jpg";3;0
955;"얼어붙은 플레이어의 귀환";"#학원#판타지";"https://webtoon.kakao.com/content/얼어붙은 플레이어의 귀환/2463";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2463/sharing/2x/94e388a1-2297-47c3-9409-98f8381afd0a.jpg";3;0
956;"던전 견문록";"#액션#무협";"https://webtoon.kakao.com/content/던전 견문록/3190";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3190/sharing/2x/c1f506e2-bf74-49c9-a81c-d21d87d062a0.jpg";3;0
957;"가짜를 위한 장소는 없다";"#로맨스 판타지";"https://webtoon.kakao.com/content/가짜를 위한 장소는 없다/3281";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3281/sharing/2x/7e4509c7-9899-4e32-9625-0bf7af51677e.jpg";3;0
958;"왕관 없는 여왕";"#로맨스 판타지";"https://webtoon.kakao.com/content/왕관 없는 여왕/2753";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2753/sharing/2x/8cda33be-ff20-4876-a65e-8392a23feb67.jpg";3;0
959;"포동포동한 여주는 인기가 없나요";"#로맨스 판타지";"https://webtoon.kakao.com/content/포동포동한 여주는 인기가 없나요/3262";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3262/sharing/2x/42ea5fdc-630a-4f2b-9dd4-07adaa188161.jpg";3;0
960;"퍼펙트 써전";"#판타지 드라마";"https://webtoon.kakao.com/content/퍼펙트 써전/2893";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2893/sharing/2x/fe2c9528-f5ff-4391-bc56-58be70c92d4e.jpg";3;0
961;"랑데부";"#학원#판타지";"https://webtoon.kakao.com/content/랑데부/1836";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/1836/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
962;"약먹는 천재마법사";"#액션#무협";"https://webtoon.kakao.com/content/약먹는 천재마법사/3357";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3357/sharing/2x/70142987-bd98-4545-b2eb-cb79eaea7c42.jpg";3;0
963;"별똥별이 떨어지는 그 곳에서 기다려";"#판타지 드라마";"https://webtoon.kakao.com/content/별똥별이 떨어지는 그 곳에서 기다려/1531";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/1531/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
964;"내 아이가 분명해";"#로맨스 판타지";"https://webtoon.kakao.com/content/내 아이가 분명해/3420";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3420/sharing/2x/a702f78a-3051-4ff3-98d6-316c17d2db40.jpg";3;0
965;"끝이 아닌 시작";"#학원#판타지";"https://webtoon.kakao.com/content/끝이 아닌 시작/3162";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3162/sharing/2x/d9dbf642-b649-412e-b5d7-50388bdd7369.jpg";3;0
966;"만렙부터 레벨업";"#액션#무협";"https://webtoon.kakao.com/content/만렙부터 레벨업/2651";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2651/sharing/2x/9a2cc11f-fb1e-42f0-a784-e763ceae12a6.jpg";3;0
967;"남주의 입양딸이 되었습니다";"#로맨스 판타지";"https://webtoon.kakao.com/content/남주의 입양딸이 되었습니다/2664";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2664/sharing/2x/236a48d7-4123-4df9-9480-2e09c812c8b7.jpg";3;0
968;"가짜 성녀인데 신들이 집착한다";"#로맨스 판타지";"https://webtoon.kakao.com/content/가짜 성녀인데 신들이 집착한다/3403";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3403/sharing/2x/d564b60f-54ad-4345-8518-c2e901079ed0.jpg";3;0
969;"얼음꽃 기사";"#로맨스 판타지";"https://webtoon.kakao.com/content/얼음꽃 기사/2860";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2860/sharing/2x/b458eb00-451e-4c4e-a471-b0a6732f8bc7.jpg";3;0
970;"에보니";"#로맨스 판타지";"https://webtoon.kakao.com/content/에보니/2348";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2348/sharing/2x/b408aacd-9b5f-42e4-b533-c2203462c655.jpg";3;0
971;"주인공들의 아이로 태어났다";"#로맨스 판타지";"https://webtoon.kakao.com/content/주인공들의 아이로 태어났다/3296";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3296/sharing/2x/be100ee1-161a-4aaa-97c9-e8618c3fa752.jpg";3;0
972;"메모라이즈(MEMORIZE)";"#판타지 드라마";"https://webtoon.kakao.com/content/메모라이즈(MEMORIZE)/2866";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2866/sharing/2x/8afd4239-871c-4a79-bafb-0d9e4525a661.jpg";3;0
973;"우리가 가족이 될 수 있을까요?";"#로맨스 판타지";"https://webtoon.kakao.com/content/우리가 가족이 될 수 있을까요?/2972";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2972/sharing/2x/4268bd1a-cdd7-4d7d-aa03-af2ea0321018.jpg";3;0
974;"알레사의 프릴";"#로맨스 판타지";"https://webtoon.kakao.com/content/알레사의 프릴/3108";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3108/sharing/2x/e09439fd-5a57-45ce-b3a2-510acb126a70.jpg";3;0
975;"헬무트";"#학원#판타지";"https://webtoon.kakao.com/content/헬무트/3217";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3217/sharing/2x/c8c8bb0c-413e-4c4f-be1d-82a7c04e306a.jpg";3;0
976;"남주의 복지를 책임지겠습니다";"#로맨스 판타지";"https://webtoon.kakao.com/content/남주의 복지를 책임지겠습니다/3163";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3163/sharing/2x/3df57687-ab91-4632-8c01-e63cbd90cf7a.jpg";3;0
977;"피할 수 없으면 도망쳐라";"#로맨스";"https://webtoon.kakao.com/content/피할 수 없으면 도망쳐라/3305";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3305/sharing/2x/52d2539d-7052-48ab-8b1b-0f5b447ea94d.jpg";3;0
978;"접경지역의 동물병원";"#판타지 드라마";"https://webtoon.kakao.com/content/접경지역의 동물병원/2443";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2443/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
979;"여왕님 안 돼요!";"#로맨스 판타지";"https://webtoon.kakao.com/content/여왕님 안 돼요!/3111";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/3111/sharing/2x/f6846255-b4d1-4cbe-800b-ad8dd8e1dbfb.jpg";3;0
980;"다크 히어로의 딸이 되는 법";"#로맨스 판타지";"https://webtoon.kakao.com/content/다크 히어로의 딸이 되는 법/2541";0;0;1;"https://kr-a.kakaopagecdn.com/P/C/2541/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";3;0
