"toon_num";"N_toon";"Toon_category";"Toon_link";"Toon_platform";"Toon_likes";"Toon_update";"Toon_imagelink";"Toon_newupdate";"Toon_Hit_toon"
1246;"이 결혼은 어차피 망하게 되어 있다 [19세 완전판]";"#로맨스 판타지";"https://webtoon.kakao.com/content/이 결혼은 어차피 망하게 되어 있다 [19세 완전판]/3618";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3618/sharing/2x/4ea63897-3ec3-425e-b469-cd7be4a0bf2d.jpg";0;0
1247;"퀴퀴한 일기";"#코믹#일상";"https://webtoon.kakao.com/content/퀴퀴한 일기/1295";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/1295/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";0;0
1248;"가짜 애첩의 화려한 일상 [19세 완전판]";"#로맨스 판타지";"https://webtoon.kakao.com/content/가짜 애첩의 화려한 일상 [19세 완전판]/3690";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3690/sharing/2x/83a8e547-5a48-4b93-b14e-c413a071a2f2.jpg";1;0
1249;"백작가의 망나니가 되었다";"#판타지 드라마";"https://webtoon.kakao.com/content/백작가의 망나니가 되었다/2414";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2414/sharing/2x/92215878-fb43-436f-a85f-7b7087ce5e7d.jpg";0;0
1250;"무적자";"#액션#무협";"https://webtoon.kakao.com/content/무적자/3014";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3014/sharing/2x/74d433de-7993-47f6-a1ff-850855b5b3b5.jpg";0;0
1251;"DELETE";"#판타지 드라마";"https://webtoon.kakao.com/content/DELETE/3717";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3717/sharing/2x/ab00ec14-02af-4721-83e5-51a1d82b3f43.jpg";1;0
1252;"카산드라";"#드라마";"https://webtoon.kakao.com/content/카산드라/862";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/862/sharing/2x/2595daf2-c2fc-4306-8461-e96303a426f3.jpg";0;0
1253;"아폴론의 심장";"#로맨스";"https://webtoon.kakao.com/content/아폴론의 심장/3149";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3149/sharing/2x/3072e5e1-cccf-40e7-b401-fc7e670de471.jpg";0;0
1254;"백타무적";"#액션#무협";"https://webtoon.kakao.com/content/백타무적/3713";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3713/sharing/2x/676b9bcf-94be-4959-8bbf-c972a39d5085.jpg";1;0
1255;"취업진담";"#로맨스";"https://webtoon.kakao.com/content/취업진담/3724";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3724/sharing/2x/8a7e6a71-515d-41e9-a62b-a755276cc981.jpg";1;0
1256;"악녀 황후의 전속 시녀";"#로맨스 판타지";"https://webtoon.kakao.com/content/악녀 황후의 전속 시녀/3697";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3697/sharing/2x/0ea4d912-4735-4bf2-bea3-bcdd0a67afae.jpg";1;0
1257;"플레누스";"#로맨스 판타지";"https://webtoon.kakao.com/content/플레누스/3694";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3694/sharing/2x/709131df-b129-4c2d-bb86-66404022a493.jpg";1;0
1258;"질풍패도";"#액션#무협";"https://webtoon.kakao.com/content/질풍패도/3691";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3691/sharing/2x/7d7630c2-0eb5-4832-83a1-63c8b8275601.jpg";1;0
1259;"동생을 예쁘게 키웠다";"#로맨스 판타지";"https://webtoon.kakao.com/content/동생을 예쁘게 키웠다/3674";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3674/sharing/2x/b48857de-b4cb-4fe2-a7fe-8ad6dcf37fc4.jpg";1;0
1260;"백작 영애의 애인을 꼬셔라";"#로맨스 판타지";"https://webtoon.kakao.com/content/백작 영애의 애인을 꼬셔라/3358";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3358/sharing/2x/b707390a-9dbb-446e-a6f8-92eebef5c794.jpg";0;0
1261;"용사의 어머니가 되겠습니다";"#로맨스 판타지";"https://webtoon.kakao.com/content/용사의 어머니가 되겠습니다/3391";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3391/sharing/2x/a50a3554-0d7b-4828-9030-cf9ffa1b2fd5.jpg";0;0
1262;"밤에 피는 꽃";"#로맨스";"https://webtoon.kakao.com/content/밤에 피는 꽃/3660";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3660/sharing/2x/2f294dbf-8919-42c1-830d-ef0c0652f3b2.jpg";1;0
1263;"비뢰도";"#액션#무협";"https://webtoon.kakao.com/content/비뢰도/2355";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2355/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";0;0
1264;"SSS급 죽어야 사는 헌터";"#학원#판타지";"https://webtoon.kakao.com/content/SSS급 죽어야 사는 헌터/2454";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2454/sharing/2x/f9c68bfe-e75c-424a-a696-c940a967356e.jpg";0;0
1265;"역하렘 게임 속으로 떨어진 모양입니다";"#로맨스 판타지";"https://webtoon.kakao.com/content/역하렘 게임 속으로 떨어진 모양입니다/3350";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3350/sharing/2x/6c538275-af06-410f-931b-29e6ddbc46e5.jpg";0;0
1266;"바리공주";"#판타지 드라마";"https://webtoon.kakao.com/content/바리공주/1405";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/1405/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";0;0
1267;"이달의 남자";"#로맨스";"https://webtoon.kakao.com/content/이달의 남자/3220";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3220/sharing/2x/7252927a-7660-4368-b65b-ae0f2e6d4b1a.jpg";0;0
1268;"스포주의 하이틴";"#로맨스";"https://webtoon.kakao.com/content/스포주의 하이틴/3330";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3330/sharing/2x/e733b7d1-3ac2-4461-8b86-644c182f12a5.jpg";0;0
1269;"폭군의 비서관이 되었습니다";"#로맨스 판타지";"https://webtoon.kakao.com/content/폭군의 비서관이 되었습니다/2645";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2645/sharing/2x/210bc146-ff08-46a4-9815-77e5f78f3c5b.jpg";0;0
1270;"프로야구생존기";"#드라마";"https://webtoon.kakao.com/content/프로야구생존기/3315";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3315/sharing/2x/3249648f-8655-4545-a01a-e923c8be07c1.jpg";0;0
1271;"사생아 공주로 살아남기";"#로맨스 판타지";"https://webtoon.kakao.com/content/사생아 공주로 살아남기/2966";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2966/sharing/2x/0c930e69-5b09-4ff3-a95b-1010b383e339.jpg";0;0
1272;"악역의 엔딩은 죽음뿐";"#로맨스 판타지";"https://webtoon.kakao.com/content/악역의 엔딩은 죽음뿐/2383";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2383/sharing/2x/264238b8-76df-4400-b3fd-c6b2b721a005.jpg";0;0
1273;"살인마의 인터뷰";"#드라마";"https://webtoon.kakao.com/content/살인마의 인터뷰/2973";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2973/sharing/2x/a4a7b970-1412-4da7-a3d5-1f3aa5521246.jpg";0;0
1274;"온:초점";"#로맨스";"https://webtoon.kakao.com/content/온:초점/3055";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3055/sharing/2x/ed756ae6-8804-4941-9fee-c77789cc3954.jpg";0;0
1275;"소녀신선";"#판타지 드라마";"https://webtoon.kakao.com/content/소녀신선/1304";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/1304/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";0;0
1276;"차원을 넘어 이세계아이돌";"#판타지 드라마";"https://webtoon.kakao.com/content/차원을 넘어 이세계아이돌/3577";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3577/sharing/2x/b032f456-5724-458c-92ec-63f8d27504f4.jpg";0;0
1277;"열무와 알타리";"#코믹#일상";"https://webtoon.kakao.com/content/열무와 알타리/1855";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/1855/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";0;0
1278;"시한부라서 파업했는데";"#로맨스 판타지";"https://webtoon.kakao.com/content/시한부라서 파업했는데/2913";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2913/sharing/2x/16bbbd38-a859-4cf0-9f01-ae442ccabd50.jpg";0;0
1279;"연록흔";"#로맨스 판타지";"https://webtoon.kakao.com/content/연록흔/2621";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2621/sharing/2x/8200d0f7-84e0-4411-889e-80436b455948.jpg";0;0
1280;"미완결";"#드라마";"https://webtoon.kakao.com/content/미완결/1882";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/1882/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";0;0
1281;"백작가의 사생아가 결혼하면";"#로맨스 판타지";"https://webtoon.kakao.com/content/백작가의 사생아가 결혼하면/2824";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2824/sharing/2x/f64be142-bdda-48fc-877e-7559f1e20fda.jpg";0;0
1282;"부모님을 죽인 원수와 결혼했습니다";"#로맨스 판타지";"https://webtoon.kakao.com/content/부모님을 죽인 원수와 결혼했습니다/3576";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3576/sharing/2x/11401476-e36a-4930-9812-bb10cb121c02.jpg";0;0
1283;"구천구검";"#액션#무협";"https://webtoon.kakao.com/content/구천구검/3208";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3208/sharing/2x/fe0f4301-7448-4f41-8468-5f43e6c80580.jpg";0;0
1284;"이것이 법이다";"#판타지 드라마";"https://webtoon.kakao.com/content/이것이 법이다/2671";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2671/sharing/2x/ba3e2d02-6507-4344-a604-12ea0fd0f1b5.jpg";0;0
1285;"아빠가 너무 강함";"#학원#판타지";"https://webtoon.kakao.com/content/아빠가 너무 강함/2402";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2402/sharing/2x/59cc110f-b777-487e-b925-32f025ffd379.jpg";0;0
1286;"가짜 애첩의 화려한 일상";"#로맨스 판타지";"https://webtoon.kakao.com/content/가짜 애첩의 화려한 일상/3274";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3274/sharing/2x/901ed81a-7fd8-4b5c-aa63-97f6b2980113.jpg";1;0
1287;"주인공의 구원자가 될 운명입니다";"#로맨스 판타지";"https://webtoon.kakao.com/content/주인공의 구원자가 될 운명입니다/2890";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2890/sharing/2x/5a741c77-cbdf-4050-871d-1326a8f787b9.jpg";0;0
1288;"이 결혼은 어차피 망하게 되어 있다";"#로맨스 판타지";"https://webtoon.kakao.com/content/이 결혼은 어차피 망하게 되어 있다/3066";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3066/sharing/2x/c2844de0-6fbc-4972-aa1b-06929bad61c2.jpg";0;0
1289;"다시 한번, 빛 속으로";"#로맨스 판타지";"https://webtoon.kakao.com/content/다시 한번, 빛 속으로/2586";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2586/sharing/2x/b005c7aa-b674-455f-a7ce-48514148c93c.jpg";0;0
1290;"버니 로즈";"#로맨스";"https://webtoon.kakao.com/content/버니 로즈/2842";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2842/sharing/2x/adf4273c-ca7d-4e1d-af48-0f8ec07a254f.jpg";0;0
1291;"내 남자 주인공의 아내가 되었다";"#로맨스 판타지";"https://webtoon.kakao.com/content/내 남자 주인공의 아내가 되었다/2830";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2830/sharing/2x/929f464e-9297-4794-ac86-0355f6c69973.jpg";0;0
1292;"폭군의 애착인형 ";"#로맨스 판타지";"https://webtoon.kakao.com/content/폭군의 애착인형 /2969";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2969/sharing/2x/67c14eee-1234-48e5-8a49-655a376639e1.jpg";0;0
1293;"악역 소녀는 사랑받기가 부끄러워요";"#로맨스 판타지";"https://webtoon.kakao.com/content/악역 소녀는 사랑받기가 부끄러워요/3321";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3321/sharing/2x/6c544c0f-ec01-44ba-b6a8-fee1d1e68c4d.jpg";0;0
1294;"크레센도";"#드라마";"https://webtoon.kakao.com/content/크레센도/2097";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2097/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";0;0
1295;"아기 신수로 환생했습니다";"#로맨스 판타지";"https://webtoon.kakao.com/content/아기 신수로 환생했습니다/3035";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3035/sharing/2x/f5f02461-4437-4148-b410-33bcd81e11fd.jpg";0;0
1296;"옷소매 붉은 끝동";"#로맨스";"https://webtoon.kakao.com/content/옷소매 붉은 끝동/2565";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2565/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";0;0
1297;"남주님, 취향 존중해드릴게요";"#로맨스 판타지";"https://webtoon.kakao.com/content/남주님, 취향 존중해드릴게요/3382";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3382/sharing/2x/b1605708-9864-4846-b08f-48f4a8f8dd34.jpg";0;0
1298;"너를 죽이는 방법";"#드라마";"https://webtoon.kakao.com/content/너를 죽이는 방법/2663";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2663/sharing/2x/3dae7e61-4b1b-4ec0-8017-d11257ed27eb.jpg";0;0
1299;"검빨로 레벨업 ";"#액션#무협";"https://webtoon.kakao.com/content/검빨로 레벨업 /2922";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2922/sharing/2x/7d758e9a-8086-4227-8fdb-0012c9f1083c.jpg";0;0
1300;"내게 볕이 닿지 않아도";"#드라마";"https://webtoon.kakao.com/content/내게 볕이 닿지 않아도/2928";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2928/sharing/2x/be554aad-2d28-4ebf-b3eb-93215d8a66b2.jpg";0;0
1301;"황녀님이 사악하셔";"#로맨스 판타지";"https://webtoon.kakao.com/content/황녀님이 사악하셔/3007";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3007/sharing/2x/306424e4-538a-4916-b99f-084bad1de537.jpg";0;0
1302;"아기 후궁님은 조용히 살고 싶어";"#로맨스";"https://webtoon.kakao.com/content/아기 후궁님은 조용히 살고 싶어/3417";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3417/sharing/2x/e35016a6-39d2-457a-a239-b9e71faeaaf5.jpg";0;0
1303;"닭은 의외로 위대하다";"#판타지 드라마";"https://webtoon.kakao.com/content/닭은 의외로 위대하다/1816";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/1816/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";0;0
1304;"파혼의 대가";"#로맨스 판타지";"https://webtoon.kakao.com/content/파혼의 대가/3302";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3302/sharing/2x/daafe9b7-08ae-4f56-b8e9-0984b5fb6434.jpg";0;0
1305;"VR히어로";"#학원#판타지";"https://webtoon.kakao.com/content/VR히어로/3322";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3322/sharing/2x/d82e9cb1-3304-4878-a389-67746f333a54.jpg";0;0
1306;"은동스+옹동스";"#코믹#일상";"https://webtoon.kakao.com/content/은동스+옹동스/3592";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3592/sharing/2x/b95312bf-2aef-4939-a7a2-7240abf9560a.jpg";0;0
1307;"두 번 사는 랭커";"#학원#판타지";"https://webtoon.kakao.com/content/두 번 사는 랭커/2335";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2335/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";0;0
1308;"불청객과 춤을";"#드라마";"https://webtoon.kakao.com/content/불청객과 춤을/2970";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2970/sharing/2x/cb2b153a-b320-42af-b891-9675f0618d85.jpg";0;0
1309;"정체를 숨긴 서브남주에게 잘못 걸렸다";"#로맨스 판타지";"https://webtoon.kakao.com/content/정체를 숨긴 서브남주에게 잘못 걸렸다/3147";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3147/sharing/2x/ac9eb8ba-49b9-4fcc-8379-c19cd9d6e618.jpg";0;0
1310;"아쉴레앙 공작의 계약 결혼";"#로맨스 판타지";"https://webtoon.kakao.com/content/아쉴레앙 공작의 계약 결혼/3156";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3156/sharing/2x/bb0bbeb2-3b17-4588-8e20-239e4b7d988b.jpg";0;0
1311;"아기 용태자비는 미친놈들을 길들인다";"#로맨스 판타지";"https://webtoon.kakao.com/content/아기 용태자비는 미친놈들을 길들인다/3474";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3474/sharing/2x/03b9e7d8-f779-4390-8648-1224a8e89a94.jpg";0;0
1312;"최종 보스의 애인이라니 오해입니다";"#로맨스 판타지";"https://webtoon.kakao.com/content/최종 보스의 애인이라니 오해입니다/3401";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3401/sharing/2x/4cfa1816-291a-4096-8429-cc41b9b70fe2.jpg";0;0
1313;"전쟁광 남편의 아이를 빼돌렸다";"#로맨스 판타지";"https://webtoon.kakao.com/content/전쟁광 남편의 아이를 빼돌렸다/3018";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3018/sharing/2x/14693b8a-cead-4161-96ff-59545bea0204.jpg";0;0
1314;"올 마스터 네크로맨서";"#판타지 드라마";"https://webtoon.kakao.com/content/올 마스터 네크로맨서/3583";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3583/sharing/2x/c1270757-cffe-4f6b-a44b-e711ef6054a2.jpg";0;0
1315;"천하제일 의뢰문";"#액션#무협";"https://webtoon.kakao.com/content/천하제일 의뢰문/3380";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3380/sharing/2x/4ba0b026-c523-4a79-aa27-36dcb2e128c1.jpg";0;0
1316;"고스트 터미널";"#판타지 드라마";"https://webtoon.kakao.com/content/고스트 터미널/2898";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2898/sharing/2x/cd1ba772-b886-4c58-9d14-f6c6191feda7.jpg";0;0
1317;"계약 부부는 밤마다";"#로맨스 판타지";"https://webtoon.kakao.com/content/계약 부부는 밤마다/3160";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3160/sharing/2x/95390953-af84-4a3a-b600-070e172dd057.jpg";0;0
1318;"만렙 플레이어";"#학원#판타지";"https://webtoon.kakao.com/content/만렙 플레이어/3393";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3393/sharing/2x/0888c336-98cf-4b92-b238-0de7cc6ef0f6.jpg";0;0
1319;"라이언 하트";"#로맨스";"https://webtoon.kakao.com/content/라이언 하트/2992";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2992/sharing/2x/2fd0646d-75ac-4629-b937-9bf8df16d19e.jpg";0;0
1320;"오라버니가 너무 순해서 걱정이다";"#로맨스 판타지";"https://webtoon.kakao.com/content/오라버니가 너무 순해서 걱정이다/2740";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2740/sharing/2x/47b8a54c-0a88-4d89-96ac-1a6ee167ce96.jpg";0;0
1321;"당골의 신부";"#공포#스릴러";"https://webtoon.kakao.com/content/당골의 신부/3228";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3228/sharing/2x/c0975d02-e698-4876-9a0f-f3703c399aca.jpg";0;0
1322;"베텔게우스";"#판타지 드라마";"https://webtoon.kakao.com/content/베텔게우스/3639";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3639/sharing/2x/31c62c8f-3258-425e-9319-ac4ee4172212.jpg";1;0
1323;"주작학원";"#드라마";"https://webtoon.kakao.com/content/주작학원/3492";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3492/sharing/2x/fb63b520-d6de-49fe-b8ea-913905caaecc.jpg";0;0
1324;"물질만능주의 공녀님";"#로맨스 판타지";"https://webtoon.kakao.com/content/물질만능주의 공녀님/3463";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3463/sharing/2x/e70ad4fb-048c-443b-85ed-55291e09dd3d.jpg";0;0
1325;"서울역 네크로맨서";"#판타지 드라마";"https://webtoon.kakao.com/content/서울역 네크로맨서/2813";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2813/sharing/2x/989f6e2b-2abd-4590-8b88-a1ef3a5d9d47.jpg";0;0
1326;"남편님, 다시 결혼해 주세요!";"#로맨스 판타지";"https://webtoon.kakao.com/content/남편님, 다시 결혼해 주세요!/3209";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3209/sharing/2x/830109e2-93f7-46f4-b748-29878474947a.jpg";0;0
1327;"100일의 로맨스";"#로맨스";"https://webtoon.kakao.com/content/100일의 로맨스/3071";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3071/sharing/2x/d721f395-1b56-47fa-aca9-019b39a739ff.jpg";0;0
1328;"폭군의 번역기가 되어버렸다";"#로맨스 판타지";"https://webtoon.kakao.com/content/폭군의 번역기가 되어버렸다/2933";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2933/sharing/2x/9c503baa-dabe-4125-a1bb-b82e3581a1d8.jpg";0;0
1329;"그 대공의 화려한 결혼은 사기";"#로맨스 판타지";"https://webtoon.kakao.com/content/그 대공의 화려한 결혼은 사기/3500";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3500/sharing/2x/dcdf926f-6bee-43f2-bd1d-b1d1875b2e3a.jpg";0;0
1330;"청혼하라고 구해준 건 아니었는데";"#로맨스 판타지";"https://webtoon.kakao.com/content/청혼하라고 구해준 건 아니었는데/3379";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3379/sharing/2x/e9627748-b0d5-4a21-a253-f518f933eeba.jpg";0;0
1331;"종횡구주";"#액션#무협";"https://webtoon.kakao.com/content/종횡구주/2834";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2834/sharing/2x/f863f2f8-824d-4a2a-bce4-e89ce6dd2164.jpg";0;0
1332;"리라이프 플레이어";"#학원#판타지";"https://webtoon.kakao.com/content/리라이프 플레이어/3159";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3159/sharing/2x/431f4036-cf0e-4971-bc8a-4ad4a24b7b13.jpg";0;0
1333;"절대무신";"#액션#무협";"https://webtoon.kakao.com/content/절대무신/2498";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2498/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";0;0
1334;"이차원 용병";"#학원#판타지";"https://webtoon.kakao.com/content/이차원 용병/2317";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2317/sharing/2x/0006bd37-a0e1-46f0-9735-73238542deba.jpg";0;0
1335;"귀의하나이다";"#판타지 드라마";"https://webtoon.kakao.com/content/귀의하나이다/2712";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2712/sharing/2x/c0242211-4557-49b7-b6bb-eeae64147b63.jpg";0;0
1336;"모두의 황녀님";"#로맨스 판타지";"https://webtoon.kakao.com/content/모두의 황녀님/3545";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3545/sharing/2x/0dfba123-8677-43b8-915c-7785d0f0c918.jpg";0;0
1337;"F급 사주 헌터";"#학원#판타지";"https://webtoon.kakao.com/content/F급 사주 헌터/3481";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3481/sharing/2x/d2dc956d-a772-4366-8f93-4f98936cc5ba.jpg";0;0
1338;"왕의 공녀";"#로맨스 판타지";"https://webtoon.kakao.com/content/왕의 공녀/2537";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2537/sharing/2x/b48a61ea-98ea-462c-94aa-a6f89605c75b.jpg";0;0
1339;"회개불가";"#액션#무협";"https://webtoon.kakao.com/content/회개불가/3034";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3034/sharing/2x/4f9ee790-8acf-4dc6-b925-3266c4d43cf6.jpg";0;0
1340;"마존현세강림기";"#학원#판타지";"https://webtoon.kakao.com/content/마존현세강림기/2350";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2350/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg";0;0
1341;"베아트리체";"#로맨스 판타지";"https://webtoon.kakao.com/content/베아트리체/2755";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2755/sharing/2x/434a4036-2dea-4815-90af-a63b09926e8b.jpg";0;0
1342;"모범택시:Recall";"#액션#무협";"https://webtoon.kakao.com/content/모범택시:Recall/3288";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3288/sharing/2x/5d4a3413-9770-4544-aa4c-7496cf938dcf.jpg";0;0
1343;"여주인공이 나를 새언니로 점찍었다";"#로맨스 판타지";"https://webtoon.kakao.com/content/여주인공이 나를 새언니로 점찍었다/3259";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3259/sharing/2x/34b55cd6-996b-47c0-9b03-509ef7de5872.jpg";0;0
1344;"친구는 소중히 대해 주세요";"#로맨스 판타지";"https://webtoon.kakao.com/content/친구는 소중히 대해 주세요/3553";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3553/sharing/2x/1123a723-0c22-4771-a7a2-c0e52aa1352f.jpg";0;0
1345;"낙화유수";"#로맨스";"https://webtoon.kakao.com/content/낙화유수/2492";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2492/sharing/2x/3135a250-0321-4fc1-b183-d2d223a1b18b.jpg";0;0
1346;"홈 플레이트의 빌런";"#액션#무협";"https://webtoon.kakao.com/content/홈 플레이트의 빌런/3287";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3287/sharing/2x/1926b6f8-1994-4167-8afe-06e6ba696f2d.jpg";0;0
1347;"내 부하들이 미친듯이 유능하다";"#학원#판타지";"https://webtoon.kakao.com/content/내 부하들이 미친듯이 유능하다/3593";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3593/sharing/2x/8cca6460-e46e-4388-8e28-f6d6703b0afd.jpg";0;0
1348;"너는, 달아";"#로맨스";"https://webtoon.kakao.com/content/너는, 달아/3343";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3343/sharing/2x/c48022c4-3dcf-4539-9555-e5de4a61813d.jpg";0;0
1349;"아크";"#학원#판타지";"https://webtoon.kakao.com/content/아크/2391";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/2391/sharing/2x/12b7f780-9e05-4713-a710-dbdbf6db3078.jpg";0;0
1350;"전생의 프로가 꿀 빠는 법";"#액션#무협";"https://webtoon.kakao.com/content/전생의 프로가 꿀 빠는 법/3421";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3421/sharing/2x/c779b390-fdc8-4ed5-b365-fd326a4da55f.jpg";0;0
1351;"드래곤 레이디";"#판타지 드라마";"https://webtoon.kakao.com/content/드래곤 레이디/3568";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3568/sharing/2x/21b2697d-85d0-4180-b450-5a0f670cf2cb.jpg";0;0
1352;"BJ대마도사";"#액션#무협";"https://webtoon.kakao.com/content/BJ대마도사/3207";3;0;0;"https://kr-a.kakaopagecdn.com/P/C/3207/sharing/2x/5945d990-0738-4264-a636-f6848871b7fc.jpg";0;0
